Year,Round,Code,Stint,Compound,Stint Start Lap,Stint End Lap,Stint Length
2018,11,LEC,3.0,INTERMEDIATE,44.0,46.0,3
2018,11,LEC,4.0,ULTRASOFT,47.0,66.0,20
2018,11,MAG,1.0,ULTRASOFT,2.0,20.0,19
2018,11,MAG,2.0,MEDIUM,21.0,51.0,31
2018,11,MAG,3.0,INTERMEDIATE,52.0,55.0,4
2018,11,MAG,4.0,ULTRASOFT,56.0,67.0,12
2018,11,OCO,1.0,ULTRASOFT,2.0,25.0,24
2018,11,OCO,2.0,SOFT,26.0,67.0,42
2018,11,PER,1.0,ULTRASOFT,2.0,22.0,21
2018,11,PER,2.0,SOFT,23.0,67.0,45
2018,11,RAI,1.0,ULTRASOFT,2.0,14.0,13
2018,11,RAI,2.0,SOFT,15.0,53.0,39
2018,11,RAI,3.0,ULTRASOFT,54.0,67.0,14
2018,11,RIC,1.0,MEDIUM,2.0,28.0,27
2018,11,SAI,1.0,ULTRASOFT,2.0,20.0,19
2018,11,SAI,2.0,MEDIUM,21.0,50.0,30
2018,11,SAI,3.0,INTERMEDIATE,51.0,56.0,6
2018,11,SAI,4.0,ULTRASOFT,57.0,67.0,11
2018,11,SIR,1.0,SOFT,2.0,28.0,27
2018,11,SIR,2.0,MEDIUM,29.0,51.0,23
2018,11,STR,1.0,SOFT,2.0,27.0,26
2018,11,STR,2.0,MEDIUM,28.0,50.0,23
2018,11,STR,3.0,INTERMEDIATE,51.0,53.0,3
2018,11,VAN,1.0,SOFT,2.0,29.0,28
2018,11,VAN,2.0,MEDIUM,30.0,52.0,23
2018,11,VAN,3.0,ULTRASOFT,53.0,67.0,15
2018,11,VER,1.0,ULTRASOFT,2.0,29.0,28
2018,11,VER,2.0,SOFT,30.0,46.0,17
2018,11,VER,3.0,INTERMEDIATE,47.0,50.0,4
2018,11,VER,4.0,ULTRASOFT,51.0,67.0,17
2018,11,VET,1.0,ULTRASOFT,3.0,25.0,23
2018,11,VET,2.0,SOFT,26.0,52.0,27
2018,12,ALO,1.0,SOFT,2.0,39.0,38
2018,12,ALO,2.0,MEDIUM,40.0,69.0,30
2018,12,BOT,1.0,ULTRASOFT,2.0,15.0,14
2018,12,BOT,2.0,SOFT,16.0,70.0,55
2018,12,ERI,1.0,ULTRASOFT,2.0,6.0,5
2018,12,ERI,2.0,MEDIUM,7.0,68.0,62
2018,12,GAS,1.0,ULTRASOFT,2.0,32.0,31
2018,12,GAS,2.0,SOFT,33.0,70.0,38
2018,12,GRO,1.0,ULTRASOFT,2.0,29.0,28
2018,12,GRO,2.0,SOFT,30.0,69.0,40
2018,12,HAM,1.0,ULTRASOFT,3.0,25.0,23
2018,12,HAM,2.0,SOFT,26.0,70.0,45
2018,12,HAR,1.0,ULTRASOFT,2.0,24.0,23
2018,12,HAR,2.0,MEDIUM,25.0,69.0,45
2018,12,HUL,1.0,SOFT,2.0,23.0,22
2018,12,HUL,2.0,MEDIUM,24.0,50.0,27
2018,12,HUL,3.0,ULTRASOFT,51.0,69.0,19
2018,12,LEC,1.0,SOFT,1.0,1.0,1
2018,12,MAG,1.0,ULTRASOFT,2.0,31.0,30
2018,12,MAG,2.0,SOFT,32.0,69.0,38
2018,12,OCO,1.0,SOFT,2.0,39.0,38
2018,12,OCO,2.0,ULTRASOFT,40.0,69.0,30
2018,12,PER,1.0,ULTRASOFT,2.0,22.0,21
2018,12,PER,2.0,SOFT,23.0,69.0,47
2018,12,RAI,1.0,ULTRASOFT,2.0,14.0,13
2018,12,RAI,2.0,SOFT,15.0,38.0,24
2018,12,RAI,3.0,SOFT,39.0,70.0,32
2018,12,RIC,1.0,SOFT,2.0,44.0,43
2018,12,RIC,2.0,ULTRASOFT,45.0,70.0,26
2018,12,SAI,1.0,SOFT,2.0,25.0,24
2018,12,SAI,2.0,MEDIUM,26.0,69.0,44
2018,12,SIR,1.0,SOFT,2.0,31.0,30
2018,12,SIR,2.0,MEDIUM,32.0,68.0,37
2018,12,STR,1.0,MEDIUM,2.0,47.0,46
2018,12,STR,2.0,ULTRASOFT,48.0,68.0,21
2018,12,VAN,1.0,SOFT,2.0,40.0,39
2018,12,VAN,2.0,MEDIUM,41.0,50.0,10
2018,12,VER,1.0,ULTRASOFT,2.0,6.0,5
2018,12,VET,1.0,SOFT,2.0,39.0,38
2018,12,VET,2.0,ULTRASOFT,40.0,70.0,31
2018,13,ALO,1.0,SOFT,1.0,1.0,1
2018,13,BOT,2.0,SOFT,2.0,2.0,1
2018,13,BOT,3.0,SUPERSOFT,3.0,29.0,27
2018,13,BOT,4.0,SOFT,30.0,44.0,15
2018,13,ERI,2.0,SOFT,2.0,26.0,25
2018,13,ERI,3.0,SUPERSOFT,27.0,43.0,17
2018,13,GAS,2.0,SUPERSOFT,2.0,25.0,24
2018,13,GAS,3.0,SOFT,26.0,44.0,19
2018,13,GRO,2.0,SUPERSOFT,2.0,23.0,22
2018,13,GRO,3.0,SOFT,24.0,44.0,21
2018,13,HAM,2.0,SUPERSOFT,2.0,21.0,20
2018,13,HAM,3.0,SOFT,22.0,44.0,23
2018,13,HAR,2.0,SOFT,2.0,31.0,30
2018,13,HAR,3.0,SUPERSOFT,32.0,43.0,12
2018,13,HUL,1.0,SOFT,1.0,1.0,1
2018,13,LEC,1.0,SOFT,1.0,1.0,1
2018,13,MAG,2.0,SUPERSOFT,2.0,26.0,25
2018,13,MAG,3.0,SOFT,27.0,44.0,18
2018,13,OCO,2.0,SUPERSOFT,2.0,24.0,23
2018,13,OCO,3.0,SOFT,25.0,44.0,20
2018,13,PER,2.0,SUPERSOFT,2.0,25.0,24
2018,13,PER,3.0,SOFT,26.0,44.0,19
2018,13,RAI,2.0,MEDIUM,2.0,7.0,6
2018,13,RAI,3.0,MEDIUM,8.0,8.0,1
2018,13,RIC,3.0,SOFT,2.0,28.0,27
2018,13,SAI,2.0,MEDIUM,2.0,22.0,21
2018,13,SAI,3.0,SUPERSOFT,23.0,43.0,21
2018,13,SIR,2.0,SOFT,2.0,24.0,23
2018,13,SIR,3.0,SUPERSOFT,25.0,43.0,19
2018,13,STR,2.0,SOFT,2.0,23.0,22
2018,13,STR,3.0,SUPERSOFT,24.0,43.0,20
2018,13,VAN,2.0,SOFT,2.0,2.0,1
2018,13,VAN,3.0,MEDIUM,3.0,28.0,26
2018,13,VAN,4.0,SUPERSOFT,29.0,43.0,15
2018,13,VER,1.0,SUPERSOFT,2.0,2.0,1
2018,13,VER,2.0,SUPERSOFT,3.0,26.0,24
2018,13,VER,3.0,SOFT,27.0,44.0,18
2018,13,VET,2.0,SUPERSOFT,3.0,22.0,20
2018,13,VET,3.0,SOFT,23.0,44.0,22
2018,14,ALO,1.0,SUPERSOFT,2.0,9.0,8
2018,14,BOT,1.0,SUPERSOFT,2.0,36.0,35
2018,14,BOT,2.0,SOFT,37.0,53.0,17
2018,14,ERI,2.0,SUPERSOFT,2.0,42.0,41
2018,14,ERI,3.0,SUPERSOFT,43.0,52.0,10
2018,14,GAS,1.0,SUPERSOFT,2.0,34.0,33
2018,14,GAS,2.0,SOFT,35.0,52.0,18
2018,14,GRO,1.0,SUPERSOFT,2.0,23.0,22
2018,14,GRO,2.0,SOFT,24.0,53.0,30
2018,14,HAM,1.0,SUPERSOFT,2.0,28.0,27
2018,14,HAM,2.0,SOFT,29.0,53.0,25
2018,14,HAR,1.0,SUPERSOFT,1.0,1.0,1
2018,14,HUL,2.0,SOFT,2.0,41.0,40
2018,14,HUL,3.0,SUPERSOFT,42.0,52.0,11
2018,14,LEC,1.0,SOFT,2.0,34.0,33
2018,14,LEC,2.0,SUPERSOFT,35.0,52.0,18
2018,14,MAG,1.0,SOFT,2.0,4.0,3
2018,14,MAG,2.0,MEDIUM,5.0,52.0,48
2018,14,OCO,1.0,SUPERSOFT,2.0,38.0,37
2018,14,OCO,2.0,SOFT,39.0,53.0,15
2018,14,PER,1.0,SUPERSOFT,2.0,39.0,38
2018,14,PER,2.0,SOFT,40.0,53.0,14
2018,14,RAI,1.0,SUPERSOFT,3.0,20.0,18
2018,14,RAI,2.0,SOFT,21.0,53.0,33
2018,14,RIC,4.0,SUPERSOFT,2.0,24.0,23
2018,14,SAI,1.0,SUPERSOFT,2.0,39.0,38
2018,14,SAI,2.0,SOFT,40.0,53.0,14
2018,14,SIR,1.0,SUPERSOFT,2.0,37.0,36
2018,14,SIR,2.0,SOFT,38.0,52.0,15
2018,14,STR,1.0,SUPERSOFT,2.0,35.0,34
2018,14,STR,2.0,SOFT,36.0,52.0,17
2018,14,VAN,1.0,SUPERSOFT,2.0,24.0,23
2018,14,VAN,2.0,SOFT,25.0,52.0,28
2018,14,VER,1.0,SUPERSOFT,2.0,26.0,25
2018,14,VER,2.0,SOFT,27.0,53.0,27
2018,14,VET,2.0,SOFT,2.0,29.0,28
2018,14,VET,3.0,SUPERSOFT,30.0,53.0,24
2018,15,ALO,1.0,ULTRASOFT,2.0,38.0,37
2018,15,ALO,2.0,SOFT,39.0,61.0,23
2018,15,BOT,1.0,HYPERSOFT,2.0,16.0,15
2018,15,BOT,2.0,SOFT,17.0,61.0,45
2018,15,ERI,1.0,ULTRASOFT,2.0,56.0,55
2018,15,ERI,2.0,HYPERSOFT,57.0,60.0,4
2018,15,GAS,1.0,HYPERSOFT,2.0,26.0,25
2018,15,GAS,2.0,ULTRASOFT,27.0,60.0,34
2018,15,GRO,1.0,HYPERSOFT,2.0,16.0,15
2018,15,GRO,2.0,SOFT,17.0,60.0,44
2018,15,HAM,1.0,HYPERSOFT,3.0,15.0,13
2018,15,HAM,2.0,SOFT,16.0,61.0,46
2018,15,HAR,1.0,HYPERSOFT,2.0,14.0,13
2018,15,HAR,2.0,ULTRASOFT,15.0,36.0,22
2018,15,HAR,3.0,HYPERSOFT,37.0,60.0,24
2018,15,HUL,1.0,HYPERSOFT,2.0,15.0,14
2018,15,HUL,2.0,ULTRASOFT,16.0,60.0,45
2018,15,LEC,1.0,ULTRASOFT,2.0,38.0,37
2018,15,LEC,2.0,HYPERSOFT,39.0,60.0,22
2018,15,MAG,1.0,ULTRASOFT,2.0,26.0,25
2018,15,MAG,2.0,SOFT,27.0,36.0,10
2018,15,MAG,3.0,HYPERSOFT,37.0,59.0,23
2018,15,OCO,1.0,HYPERSOFT,1.0,1.0,1
2018,15,PER,1.0,HYPERSOFT,2.0,17.0,16
2018,15,PER,2.0,ULTRASOFT,18.0,33.0,16
2018,15,PER,3.0,SOFT,34.0,39.0,6
2018,15,PER,4.0,SOFT,40.0,60.0,21
2018,15,RAI,1.0,HYPERSOFT,2.0,22.0,21
2018,15,RAI,2.0,SOFT,23.0,61.0,39
2018,15,RIC,1.0,HYPERSOFT,2.0,27.0,26
2018,15,RIC,2.0,ULTRASOFT,28.0,61.0,34
2018,15,SAI,1.0,ULTRASOFT,2.0,37.0,36
2018,15,SAI,2.0,SOFT,38.0,60.0,23
2018,15,SIR,1.0,ULTRASOFT,2.0,3.0,2
2018,15,SIR,2.0,SOFT,4.0,58.0,55
2018,15,SIR,3.0,HYPERSOFT,59.0,59.0,1
2018,15,STR,1.0,SOFT,2.0,40.0,39
2018,15,STR,2.0,ULTRASOFT,41.0,60.0,20
2018,15,VAN,1.0,ULTRASOFT,2.0,58.0,57
2018,15,VAN,2.0,SOFT,59.0,60.0,2
2018,15,VER,1.0,HYPERSOFT,2.0,17.0,16
2018,15,VER,2.0,SOFT,18.0,61.0,44
2018,15,VET,1.0,HYPERSOFT,2.0,14.0,13
2018,15,VET,2.0,ULTRASOFT,15.0,61.0,47
2018,16,ALO,1.0,ULTRASOFT,2.0,5.0,4
2018,16,ALO,2.0,SOFT,6.0,52.0,47
2018,16,BOT,1.0,ULTRASOFT,3.0,12.0,10
2018,16,BOT,2.0,SOFT,13.0,53.0,41
2018,16,ERI,1.0,HYPERSOFT,2.0,11.0,10
2018,16,ERI,2.0,SOFT,12.0,37.0,26
2018,16,ERI,3.0,ULTRASOFT,38.0,52.0,15
2018,16,GAS,1.0,SOFT,2.0,4.0,3
2018,16,GRO,1.0,HYPERSOFT,2.0,8.0,7
2018,16,GRO,2.0,SOFT,9.0,52.0,44
2018,16,HAM,1.0,ULTRASOFT,2.0,14.0,13
2018,16,HAM,2.0,SOFT,15.0,53.0,39
2018,16,HAR,1.0,HYPERSOFT,2.0,3.0,2
2018,16,HAR,2.0,SOFT,4.0,4.0,1
2018,16,HUL,1.0,SOFT,2.0,35.0,34
2018,16,HUL,2.0,ULTRASOFT,36.0,52.0,17
2018,16,LEC,1.0,HYPERSOFT,2.0,10.0,9
2018,16,LEC,2.0,SOFT,11.0,53.0,43
2018,16,MAG,1.0,HYPERSOFT,2.0,9.0,8
2018,16,MAG,2.0,SOFT,10.0,52.0,43
2018,16,OCO,1.0,HYPERSOFT,2.0,10.0,9
2018,16,OCO,2.0,SOFT,11.0,52.0,42
2018,16,PER,1.0,HYPERSOFT,2.0,12.0,11
2018,16,PER,2.0,SOFT,13.0,52.0,40
2018,16,RAI,1.0,ULTRASOFT,2.0,18.0,17
2018,16,RAI,2.0,SOFT,19.0,53.0,35
2018,16,RIC,1.0,SOFT,2.0,39.0,38
2018,16,RIC,2.0,ULTRASOFT,40.0,53.0,14
2018,16,SAI,1.0,SOFT,2.0,32.0,31
2018,16,SAI,2.0,ULTRASOFT,33.0,51.0,19
2018,16,SIR,1.0,ULTRASOFT,2.0,10.0,9
2018,16,SIR,2.0,SOFT,11.0,51.0,41
2018,16,STR,1.0,ULTRASOFT,2.0,7.0,6
2018,16,STR,2.0,SOFT,8.0,52.0,45
2018,16,VAN,1.0,ULTRASOFT,2.0,11.0,10
2018,16,VAN,2.0,SOFT,12.0,51.0,40
2018,16,VER,1.0,SOFT,2.0,43.0,42
2018,16,VER,2.0,ULTRASOFT,44.0,53.0,10
2018,16,VET,1.0,ULTRASOFT,2.0,13.0,12
2018,16,VET,2.0,SOFT,14.0,53.0,40
2018,17,ALO,1.0,SOFT,2.0,26.0,25
2018,17,ALO,2.0,MEDIUM,27.0,52.0,26
2018,17,BOT,1.0,SOFT,2.0,23.0,22
2018,17,BOT,2.0,MEDIUM,24.0,53.0,30
2018,17,ERI,1.0,SOFT,2.0,5.0,4
2018,17,ERI,2.0,MEDIUM,6.0,52.0,47
2018,17,GAS,1.0,SUPERSOFT,2.0,29.0,28
2018,17,GAS,2.0,SOFT,30.0,52.0,23
2018,17,GRO,1.0,SOFT,2.0,29.0,28
2018,17,GRO,2.0,MEDIUM,30.0,53.0,24
2018,17,HAM,1.0,SOFT,3.0,24.0,22
2018,17,HAM,2.0,MEDIUM,25.0,53.0,29
2018,17,HAR,1.0,SUPERSOFT,2.0,28.0,27
2018,17,HAR,2.0,SOFT,29.0,52.0,24
2018,17,HUL,1.0,MEDIUM,2.0,30.0,29
2018,17,HUL,2.0,SOFT,31.0,37.0,7
2018,17,LEC,1.0,SOFT,2.0,4.0,3
2018,17,LEC,2.0,MEDIUM,5.0,35.0,31
2018,17,LEC,3.0,SOFT,36.0,39.0,4
2018,17,MAG,1.0,SOFT,2.0,2.0,1
2018,17,MAG,2.0,MEDIUM,3.0,8.0,6
2018,17,OCO,1.0,SUPERSOFT,2.0,26.0,25
2018,17,OCO,2.0,MEDIUM,27.0,53.0,27
2018,17,PER,1.0,SUPERSOFT,2.0,24.0,23
2018,17,PER,2.0,SOFT,25.0,53.0,29
2018,17,RAI,1.0,SUPERSOFT,2.0,17.0,16
2018,17,RAI,2.0,MEDIUM,18.0,53.0,36
2018,17,RIC,1.0,SOFT,2.0,23.0,22
2018,17,RIC,2.0,MEDIUM,24.0,53.0,30
2018,17,SAI,1.0,SOFT,2.0,32.0,31
2018,17,SAI,2.0,MEDIUM,33.0,52.0,20
2018,17,SIR,1.0,SOFT,2.0,4.0,3
2018,17,SIR,2.0,MEDIUM,5.0,38.0,34
2018,17,SIR,3.0,SUPERSOFT,39.0,52.0,14
2018,17,STR,1.0,SOFT,2.0,14.0,13
2018,17,STR,2.0,MEDIUM,15.0,39.0,25
2018,17,STR,3.0,SUPERSOFT,40.0,52.0,13
2018,17,VAN,1.0,SOFT,2.0,23.0,22
2018,17,VAN,2.0,MEDIUM,24.0,52.0,29
2018,17,VER,1.0,SUPERSOFT,2.0,21.0,20
2018,17,VER,2.0,SOFT,22.0,53.0,32
2018,17,VET,1.0,SUPERSOFT,2.0,26.0,25
2018,17,VET,2.0,SOFT,27.0,53.0,27
2018,18,ALO,1.0,SUPERSOFT,1.0,1.0,1
2018,18,BOT,1.0,SUPERSOFT,1.0,23.0,23
2018,18,BOT,2.0,SOFT,24.0,56.0,33
2018,18,ERI,1.0,SOFT,1.0,30.0,30
2018,18,ERI,2.0,SUPERSOFT,31.0,55.0,25
2018,18,GAS,1.0,SUPERSOFT,1.0,10.0,10
2018,18,GAS,2.0,SOFT,11.0,36.0,26
2018,18,GAS,3.0,ULTRASOFT,37.0,55.0,19
2018,18,GRO,1.0,ULTRASOFT,1.0,2.0,2
2018,18,HAM,1.0,SUPERSOFT,1.0,11.0,11
2018,18,HAM,2.0,SOFT,12.0,37.0,26
2018,18,HAM,3.0,SOFT,38.0,56.0,19
2018,18,HAR,1.0,SUPERSOFT,1.0,27.0,27
2018,18,HAR,2.0,SOFT,28.0,55.0,28
2018,18,HUL,1.0,ULTRASOFT,1.0,23.0,23
2018,18,HUL,2.0,SOFT,24.0,56.0,33
2018,18,LEC,1.0,ULTRASOFT,1.0,2.0,2
2018,18,LEC,2.0,SOFT,3.0,4.0,2
2018,18,LEC,3.0,SOFT,5.0,31.0,27
2018,18,MAG,1.0,SUPERSOFT,1.0,30.0,30
2018,18,MAG,2.0,SOFT,31.0,56.0,26
2018,18,OCO,1.0,ULTRASOFT,1.0,22.0,22
2018,18,OCO,2.0,SOFT,23.0,56.0,34
2018,18,PER,1.0,ULTRASOFT,1.0,25.0,25
2018,18,PER,2.0,SOFT,26.0,56.0,31
2018,18,RAI,1.0,ULTRASOFT,1.0,21.0,21
2018,18,RAI,2.0,SOFT,22.0,56.0,35
2018,18,RIC,1.0,SUPERSOFT,1.0,9.0,9
2018,18,SAI,1.0,SUPERSOFT,1.0,24.0,24
2018,18,SAI,2.0,SOFT,25.0,56.0,32
2018,18,SIR,1.0,SUPERSOFT,1.0,10.0,10
2018,18,SIR,2.0,SOFT,11.0,29.0,19
2018,18,SIR,3.0,SUPERSOFT,30.0,55.0,26
2018,18,STR,1.0,SUPERSOFT,1.0,2.0,2
2018,18,STR,2.0,SOFT,3.0,3.0,1
2018,18,STR,3.0,SOFT,4.0,38.0,35
2018,18,STR,4.0,ULTRASOFT,39.0,54.0,16
2018,18,VAN,1.0,SUPERSOFT,1.0,10.0,10
2018,18,VAN,2.0,SOFT,11.0,40.0,30
2018,18,VAN,3.0,SOFT,41.0,55.0,15
2018,18,VER,1.0,SOFT,1.0,22.0,22
2018,18,VER,2.0,SUPERSOFT,23.0,56.0,34
2018,18,VET,1.0,SUPERSOFT,1.0,26.0,26
2018,18,VET,2.0,SOFT,27.0,56.0,30
2018,19,ALO,1.0,ULTRASOFT,1.0,4.0,4
2018,19,BOT,1.0,ULTRASOFT,1.0,11.0,11
2018,19,BOT,2.0,SUPERSOFT,12.0,48.0,37
2018,19,BOT,3.0,ULTRASOFT,49.0,62.0,14
2018,19,BOT,4.0,HYPERSOFT,63.0,70.0,8
2018,19,ERI,1.0,HYPERSOFT,1.0,16.0,16
2018,19,ERI,2.0,SUPERSOFT,17.0,69.0,53
2018,19,GAS,1.0,HYPERSOFT,1.0,5.0,5
2018,19,GAS,2.0,SUPERSOFT,6.0,26.0,21
2018,19,GAS,3.0,SUPERSOFT,27.0,69.0,43
2018,19,GRO,1.0,SUPERSOFT,1.0,44.0,44
2018,19,GRO,2.0,ULTRASOFT,45.0,60.0,16
2018,19,GRO,3.0,HYPERSOFT,61.0,68.0,8
2018,19,HAM,1.0,ULTRASOFT,1.0,11.0,11
2018,19,HAM,2.0,SUPERSOFT,12.0,47.0,36
2018,19,HAM,3.0,ULTRASOFT,48.0,71.0,24
2018,19,HAR,1.0,SUPERSOFT,1.0,1.0,1
2018,19,HAR,2.0,ULTRASOFT,2.0,24.0,23
2018,19,HAR,3.0,SUPERSOFT,25.0,69.0,45
2018,19,HUL,1.0,HYPERSOFT,1.0,12.0,12
2018,19,HUL,2.0,SUPERSOFT,13.0,69.0,57
2018,19,LEC,1.0,HYPERSOFT,1.0,13.0,13
2018,19,LEC,2.0,SUPERSOFT,14.0,69.0,56
2018,19,MAG,1.0,SUPERSOFT,1.0,43.0,43
2018,19,MAG,2.0,ULTRASOFT,44.0,69.0,26
2018,19,OCO,1.0,SUPERSOFT,1.0,1.0,1
2018,19,OCO,2.0,SUPERSOFT,2.0,30.0,29
2018,19,OCO,3.0,ULTRASOFT,31.0,69.0,39
2018,19,PER,1.0,SUPERSOFT,1.0,30.0,30
2018,19,PER,2.0,ULTRASOFT,31.0,38.0,8
2018,19,RAI,1.0,ULTRASOFT,1.0,17.0,17
2018,19,RAI,2.0,SUPERSOFT,18.0,71.0,54
2018,19,RIC,1.0,ULTRASOFT,1.0,12.0,12
2018,19,RIC,2.0,SUPERSOFT,13.0,62.0,50
2018,19,SAI,1.0,HYPERSOFT,1.0,11.0,11
2018,19,SAI,2.0,SUPERSOFT,12.0,29.0,18
2018,19,SIR,1.0,ULTRASOFT,1.0,11.0,11
2018,19,SIR,2.0,SUPERSOFT,12.0,69.0,58
2018,19,STR,1.0,ULTRASOFT,1.0,10.0,10
2018,19,STR,2.0,ULTRASOFT,11.0,23.0,13
2018,19,STR,3.0,SUPERSOFT,24.0,69.0,46
2018,19,VAN,1.0,ULTRASOFT,1.0,12.0,12
2018,19,VAN,2.0,SUPERSOFT,13.0,69.0,57
2018,19,VER,1.0,ULTRASOFT,1.0,13.0,13
2018,19,VER,2.0,SUPERSOFT,14.0,48.0,35
2018,19,VER,3.0,SUPERSOFT,49.0,71.0,23
2018,19,VET,1.0,ULTRASOFT,1.0,17.0,17
2018,19,VET,2.0,SUPERSOFT,18.0,47.0,30
2018,19,VET,3.0,ULTRASOFT,48.0,71.0,24
2018,20,ALO,1.0,SOFT,1.0,15.0,15
2018,20,ALO,2.0,MEDIUM,16.0,54.0,39
2018,20,ALO,3.0,SUPERSOFT,55.0,69.0,15
2018,20,BOT,1.0,SUPERSOFT,1.0,18.0,18
2018,20,BOT,2.0,MEDIUM,19.0,59.0,41
2018,20,BOT,3.0,SOFT,60.0,71.0,12
2018,20,ERI,1.0,SUPERSOFT,1.0,18.0,18
2018,20,ERI,2.0,MEDIUM,19.0,20.0,2
2018,20,GAS,1.0,SUPERSOFT,1.0,22.0,22
2018,20,GAS,2.0,MEDIUM,23.0,70.0,48
2018,20,GRO,1.0,SUPERSOFT,1.0,32.0,32
2018,20,GRO,2.0,MEDIUM,33.0,71.0,39
2018,20,HAM,1.0,SUPERSOFT,1.0,19.0,19
2018,20,HAM,2.0,MEDIUM,20.0,71.0,52
2018,20,HAR,1.0,MEDIUM,1.0,49.0,49
2018,20,HAR,2.0,SUPERSOFT,50.0,70.0,21
2018,20,HUL,1.0,SOFT,1.0,32.0,32
2018,20,LEC,1.0,SUPERSOFT,1.0,35.0,35
2018,20,LEC,2.0,MEDIUM,36.0,71.0,36
2018,20,MAG,1.0,SOFT,1.0,41.0,41
2018,20,MAG,2.0,SUPERSOFT,42.0,71.0,30
2018,20,OCO,1.0,SOFT,1.0,40.0,40
2018,20,OCO,2.0,SUPERSOFT,41.0,57.0,17
2018,20,OCO,3.0,SUPERSOFT,58.0,70.0,13
2018,20,PER,1.0,SUPERSOFT,1.0,39.0,39
2018,20,PER,2.0,SOFT,40.0,70.0,31
2018,20,RAI,1.0,SOFT,1.0,31.0,31
2018,20,RAI,2.0,MEDIUM,32.0,71.0,40
2018,20,RIC,1.0,SUPERSOFT,1.0,39.0,39
2018,20,RIC,2.0,SOFT,40.0,71.0,32
2018,20,SAI,1.0,SOFT,1.0,25.0,25
2018,20,SAI,2.0,MEDIUM,26.0,48.0,23
2018,20,SAI,3.0,SUPERSOFT,49.0,70.0,22
2018,20,SIR,1.0,SOFT,1.0,16.0,16
2018,20,SIR,2.0,MEDIUM,17.0,69.0,53
2018,20,STR,1.0,SOFT,1.0,17.0,17
2018,20,STR,2.0,MEDIUM,18.0,65.0,48
2018,20,STR,3.0,SUPERSOFT,66.0,69.0,4
2018,20,VAN,1.0,SOFT,1.0,28.0,28
2018,20,VAN,2.0,MEDIUM,29.0,70.0,42
2018,20,VER,1.0,SUPERSOFT,1.0,35.0,35
2018,20,VER,2.0,SOFT,36.0,71.0,36
2018,20,VET,1.0,SOFT,1.0,27.0,27
2018,20,VET,2.0,MEDIUM,28.0,53.0,26
2018,20,VET,3.0,SUPERSOFT,54.0,71.0,18
2018,21,ALO,1.0,ULTRASOFT,1.0,27.0,27
2018,21,ALO,2.0,SUPERSOFT,28.0,54.0,27
2018,21,BOT,1.0,ULTRASOFT,1.0,16.0,16
2018,21,BOT,2.0,SUPERSOFT,17.0,40.0,24
2018,21,BOT,3.0,ULTRASOFT,41.0,55.0,15
2018,21,ERI,1.0,SUPERSOFT,1.0,25.0,25
2018,21,GAS,1.0,SUPERSOFT,1.0,29.0,29
2018,21,GAS,2.0,ULTRASOFT,30.0,47.0,18
2018,21,GRO,1.0,HYPERSOFT,1.0,7.0,7
2018,21,GRO,2.0,SUPERSOFT,8.0,54.0,47
2018,21,HAM,1.0,ULTRASOFT,1.0,7.0,7
2018,21,HAM,2.0,SUPERSOFT,8.0,55.0,48
2018,21,HAR,1.0,ULTRASOFT,1.0,2.0,2
2018,21,HAR,2.0,SUPERSOFT,3.0,54.0,52
2018,21,HUL,1.0,HYPERSOFT,1.0,1.0,1
2018,21,LEC,1.0,HYPERSOFT,1.0,7.0,7
2018,21,LEC,2.0,SUPERSOFT,8.0,55.0,48
2018,21,MAG,1.0,SUPERSOFT,1.0,41.0,41
2018,21,MAG,2.0,ULTRASOFT,42.0,54.0,13
2018,21,OCO,1.0,HYPERSOFT,1.0,18.0,18
2018,21,OCO,2.0,SUPERSOFT,19.0,45.0,27
2018,21,PER,1.0,ULTRASOFT,1.0,26.0,26
2018,21,PER,2.0,SUPERSOFT,27.0,55.0,29
2018,21,RAI,1.0,ULTRASOFT,1.0,7.0,7
2018,21,RIC,1.0,ULTRASOFT,1.0,33.0,33
2018,21,RIC,2.0,SUPERSOFT,34.0,55.0,22
2018,21,SAI,1.0,ULTRASOFT,1.0,37.0,37
2018,21,SAI,2.0,SUPERSOFT,38.0,55.0,18
2018,21,SIR,1.0,SUPERSOFT,1.0,35.0,35
2018,21,SIR,2.0,ULTRASOFT,36.0,54.0,19
2018,21,STR,1.0,SUPERSOFT,1.0,40.0,40
2018,21,STR,2.0,ULTRASOFT,41.0,54.0,14
2018,21,VAN,1.0,SUPERSOFT,1.0,35.0,35
2018,21,VAN,2.0,ULTRASOFT,36.0,54.0,19
2018,21,VER,1.0,HYPERSOFT,1.0,17.0,17
2018,21,VER,2.0,SUPERSOFT,18.0,55.0,38
2018,21,VET,1.0,ULTRASOFT,1.0,15.0,15
2018,21,VET,2.0,SUPERSOFT,16.0,55.0,40
2019,1,ALB,1.0,SOFT,1.0,14.0,14
2019,1,ALB,2.0,MEDIUM,15.0,57.0,43
2019,1,BOT,1.0,SOFT,1.0,23.0,23
2019,1,BOT,2.0,MEDIUM,24.0,58.0,35
2019,1,GAS,1.0,MEDIUM,1.0,37.0,37
2019,1,GAS,2.0,SOFT,38.0,57.0,20
2019,1,GIO,1.0,MEDIUM,1.0,27.0,27
2019,1,GIO,2.0,SOFT,28.0,57.0,30
2019,1,GRO,1.0,SOFT,1.0,15.0,15
2019,1,GRO,2.0,MEDIUM,16.0,30.0,15
